gene,Score,p,qvalue
LAMA3,0.99999726,0.01005409219190967,0.6243651320593223
USP9X,0.99999726,0.01005409219190967,0.6243651320593223
PAPPA2,0.99999726,0.01005409219190967,0.6243651320593223
RNLS,0.99999714,0.010171683913452467,0.6243651320593223
MYH4,0.99999714,0.010171683913452467,0.6243651320593223
TLL1,0.99999714,0.010171683913452467,0.6243651320593223
PHYHIPL,0.99999714,0.010171683913452467,0.6243651320593223
PHKA1,0.999997,0.010465663217309462,0.6300964003683411
LDHA,0.999997,0.010465663217309462,0.6300964003683411
RNF34,0.9999969,0.010465663217309462,0.6300964003683411
TMEM207,0.9999969,0.010465663217309462,0.6300964003683411
MYO10,0.9999969,0.010465663217309462,0.6300964003683411
LRP1,0.9999968,0.010524459078080861,0.6300964003683411
AHNAK2,0.9999968,0.010524459078080861,0.6300964003683411
DNAH11,0.99999666,0.010759642521166457,0.6409265080421231
DYNC1H1,0.99999654,0.010818438381937856,0.6409265080421231
GRB2,0.99999654,0.010818438381937856,0.6409265080421231
STAG2,0.9999964,0.010994825964252053,0.6491146731603391
CHRAC1,0.9999963,0.011112417685794851,0.6492936010706868
CDH1,0.9999963,0.011112417685794851,0.6492936010706868
SMAD3,0.9999963,0.011112417685794851,0.6492936010706868
RSPH6A,0.99999607,0.011347601128880447,0.6585094266018916
TMEM42,0.99999607,0.011347601128880447,0.6585094266018916
THRAP3,0.99999595,0.011465192850423356,0.6608226238499944
FAM43B,0.99999595,0.011465192850423356,0.6608226238499944
ADAM18,0.9999958,0.011582784571966154,0.6632036673245657
CAND1,0.9999957,0.011641580432737553,0.6632036673245657
MUC4,0.9999956,0.011700376293508952,0.6632036673245657
CPEB2,0.99999547,0.011935559736594548,0.6632036673245657
BLOC1S3,0.99999547,0.011935559736594548,0.6632036673245657
IGF1R,0.99999547,0.011935559736594548,0.6632036673245657
KCNQ3,0.99999535,0.011935559736594548,0.6632036673245657
C1orf115,0.99999535,0.011935559736594548,0.6632036673245657
MRPS14,0.99999535,0.011935559736594548,0.6632036673245657
KLF6,0.99999535,0.011935559736594548,0.6632036673245657
ROS1,0.99999535,0.011935559736594548,0.6632036673245657
FAXC,0.99999523,0.012229539040451542,0.6654194648797662
ERBB3,0.99999523,0.012229539040451542,0.6654194648797662
JDP2,0.99999523,0.012229539040451542,0.6654194648797662
KRTAP20-2,0.9999951,0.012288334901222941,0.6654194648797662
SSPO,0.9999951,0.012288334901222941,0.6654194648797662
SET,0.999995,0.01234713076199434,0.6654194648797662
PRPH,0.999995,0.01234713076199434,0.6654194648797662
ANKRD46,0.999995,0.01234713076199434,0.6654194648797662
DNAL4,0.999995,0.01234713076199434,0.6654194648797662
NFE2L2,0.9999949,0.01240592662276574,0.6654194648797662
TRIM37,0.9999949,0.01240592662276574,0.6654194648797662
ASXL3,0.99999475,0.012582314205079936,0.6685340571837968
RALGPS2,0.99999475,0.012582314205079936,0.6685340571837968
TRANK1,0.99999475,0.012582314205079936,0.6685340571837968
SMARCA4,0.99999464,0.012699905926622734,0.6685340571837968
BOK,0.99999464,0.012699905926622734,0.6685340571837968
MYBBP1A,0.99999464,0.012699905926622734,0.6685340571837968
TMEM242,0.9999945,0.012817497648165532,0.6726417052832053
TMEM14A,0.9999943,0.013170272812793926,0.6791005913183673
MYC,0.99999416,0.013229068673565325,0.6791005913183673
SMAD4,0.99999416,0.013229068673565325,0.6791005913183673
DNASE1L2,0.9999938,0.013464252116650921,0.6791005913183673
PLCH1,0.9999937,0.013464252116650921,0.6791005913183673
ARMC4,0.99999356,0.013581843838193719,0.6791005913183673
PCSK5,0.99999356,0.013581843838193719,0.6791005913183673
ITPR2,0.99999356,0.013581843838193719,0.6791005913183673
CD163,0.99999356,0.013581843838193719,0.6791005913183673
RRP12,0.99999356,0.013581843838193719,0.6791005913183673
MECOM,0.9999933,0.013640639698965118,0.6791005913183673
OTUD7A,0.9999933,0.013640639698965118,0.6791005913183673
PPARGC1B,0.9999931,0.013640639698965118,0.6791005913183673
KIAA1429,0.99999297,0.013640639698965118,0.6791005913183673
PTPN11,0.99999297,0.013640639698965118,0.6791005913183673
HECTD1,0.99999285,0.013699435559736517,0.6791005913183673
C7orf65,0.99999285,0.013699435559736517,0.6791005913183673
VPS13C,0.99999285,0.013699435559736517,0.6791005913183673
NOS1,0.99999285,0.013699435559736517,0.6791005913183673
PREX2,0.9999927,0.013758231420507916,0.6800325838456281
ERBB4,0.9999924,0.013817027281279426,0.680959173517664
CUL7,0.99999225,0.01411100658513642,0.6901379631510308
UNC79,0.99999225,0.01411100658513642,0.6901379631510308
DSC3,0.999992,0.01416980244590782,0.6901379631510308
NBEA,0.9999919,0.014287394167450618,0.6901379631510308
ZSCAN29,0.9999918,0.014287394167450618,0.6901379631510308
HTT,0.9999918,0.014287394167450618,0.6901379631510308
DMBT1,0.9999918,0.014287394167450618,0.6901379631510308
TBL1XR1,0.99999166,0.014346190028222017,0.6910149264868525
TPTE,0.99999154,0.014522577610536214,0.6931663292672144
KALRN,0.99999154,0.014522577610536214,0.6931663292672144
MYO3A,0.99999094,0.01475776105362181,0.6931663292672144
FXR2,0.99999094,0.01475776105362181,0.6931663292672144
SUPT6H,0.99999094,0.01475776105362181,0.6931663292672144
DSCAML1,0.99999094,0.01475776105362181,0.6931663292672144
FAM110A,0.9999908,0.01475776105362181,0.6931663292672144
MDN1,0.9999908,0.01475776105362181,0.6931663292672144
CUL2,0.9999907,0.01475776105362181,0.6931663292672144
PCDH7,0.9999906,0.014875352775164608,0.6948506132860545
