gene,Score,p,qvalue
SAP30BP,0.99999523,0.012367387609167113,0.5732758620689671
OBSL1,0.9999951,0.01248461403200285,0.5732758620689671
HSPB8,0.9999951,0.01248461403200285,0.5732758620689671
PHF20L1,0.9999951,0.01248461403200285,0.5732758620689671
GTF3C1,0.999995,0.01248461403200285,0.5732758620689671
ITGA2,0.999995,0.01248461403200285,0.5732758620689671
MSH3,0.9999949,0.012543227243420607,0.5732758620689671
BTBD11,0.9999949,0.012543227243420607,0.5732758620689671
ROBO1,0.9999949,0.012543227243420607,0.5732758620689671
SCN10A,0.99999475,0.01277768008909208,0.5732758620689671
TRAPPC8,0.99999475,0.01277768008909208,0.5732758620689671
AP1S2,0.99999475,0.01277768008909208,0.5732758620689671
SYCP1,0.99999475,0.01277768008909208,0.5732758620689671
TIGD4,0.99999464,0.012894906511927817,0.5732758620689671
CMYA5,0.99999464,0.012894906511927817,0.5732758620689671
RAD50,0.9999945,0.013012132934763443,0.5732758620689671
UTP20,0.9999945,0.013012132934763443,0.5732758620689671
CAAP1,0.9999945,0.013012132934763443,0.5732758620689671
BCLAF1,0.9999944,0.013070746146181311,0.5732758620689671
ITPR1,0.9999944,0.013070746146181311,0.5732758620689671
MSH4,0.9999944,0.013070746146181311,0.5732758620689671
CHCHD4,0.99999416,0.013246585780434916,0.5732758620689671
ZNF609,0.99999404,0.013246585780434916,0.5732758620689671
CSNK2A1,0.99999404,0.013246585780434916,0.5732758620689671
MUC4,0.9999939,0.013246585780434916,0.5732758620689671
LAMA3,0.9999939,0.013246585780434916,0.5732758620689671
DDX3X,0.9999939,0.013246585780434916,0.5732758620689671
NOTCH1,0.9999938,0.013363812203270653,0.5732758620689671
MYC,0.9999938,0.013363812203270653,0.5732758620689671
NRAS,0.9999938,0.013363812203270653,0.5732758620689671
STAT3,0.9999937,0.01342242541468841,0.5732758620689671
ITGB3BP,0.9999937,0.01342242541468841,0.5732758620689671
EED,0.9999937,0.01342242541468841,0.5732758620689671
CDC7,0.99999356,0.013481038626106279,0.5732758620689671
IKBKG,0.99999356,0.013481038626106279,0.5732758620689671
USP48,0.99999344,0.013481038626106279,0.5732758620689671
C12orf45,0.9999933,0.013481038626106279,0.5732758620689671
C11orf57,0.9999933,0.013481038626106279,0.5732758620689671
TXNL1,0.9999932,0.013656878260359884,0.5732758620689671
UBE2E2,0.9999932,0.013656878260359884,0.5732758620689671
PCDH19,0.9999932,0.013656878260359884,0.5732758620689671
DCHS2,0.99999285,0.013832717894613489,0.5732758620689671
PTN,0.99999285,0.013832717894613489,0.5732758620689671
RBL2,0.9999927,0.013891331106031246,0.5732758620689671
TENM3,0.9999927,0.013891331106031246,0.5732758620689671
C11orf54,0.9999927,0.013891331106031246,0.5732758620689671
IGF2R,0.9999926,0.013949944317449114,0.5732758620689671
COL6A3,0.9999926,0.013949944317449114,0.5732758620689671
SPEG,0.9999926,0.013949944317449114,0.5732758620689671
BAI3,0.9999925,0.013949944317449114,0.5732758620689671
COL4A6,0.9999925,0.013949944317449114,0.5732758620689671
DDX60L,0.9999925,0.013949944317449114,0.5732758620689671
ATP11B,0.9999924,0.014067170740284851,0.5732758620689671
PARK2,0.99999225,0.014067170740284851,0.5732758620689671
RBM18,0.99999213,0.014067170740284851,0.5732758620689671
ABCB1,0.99999213,0.014067170740284851,0.5732758620689671
IL36A,0.99999213,0.014067170740284851,0.5732758620689671
SMARCAD1,0.999992,0.014184397163120588,0.5732758620689671
RIPPLY3,0.9999919,0.014243010374538456,0.5732758620689671
RNF17,0.9999919,0.014243010374538456,0.5732758620689671
ARL2BP,0.9999919,0.014243010374538456,0.5732758620689671
CEP350,0.9999918,0.014301623585956214,0.5732758620689671
TNIK,0.99999166,0.01441885000879195,0.5732758620689671
FBXO21,0.99999166,0.01441885000879195,0.5732758620689671
DSP,0.99999166,0.01441885000879195,0.5732758620689671
C7orf60,0.99999166,0.01441885000879195,0.5732758620689671
PTPRZ1,0.99999154,0.014477463220209819,0.5732758620689671
SRCAP,0.9999914,0.014536076431627687,0.5732758620689671
PDE4DIP,0.9999913,0.014536076431627687,0.5732758620689671
DNHD1,0.9999912,0.014653302854463424,0.5732758620689671
HINT3,0.9999912,0.014653302854463424,0.5732758620689671
MRPL13,0.99999106,0.014711916065881292,0.5732758620689671
DCHS1,0.99999106,0.014711916065881292,0.5732758620689671
AHI1,0.99999106,0.014711916065881292,0.5732758620689671
MAP1A,0.99999094,0.014829142488716918,0.5732758620689671
WDR87,0.99999094,0.014829142488716918,0.5732758620689671
IRF2,0.9999908,0.014887755700134786,0.5732758620689671
METTL14,0.9999907,0.014946368911552654,0.5732758620689671
LRRIQ3,0.9999907,0.014946368911552654,0.5732758620689671
TCF4,0.9999907,0.014946368911552654,0.5732758620689671
AKAP7,0.9999906,0.015004982122970523,0.5732758620689671
OR51E2,0.9999906,0.015004982122970523,0.5732758620689671
KIAA2026,0.99999046,0.015004982122970523,0.5732758620689671
GOLGB1,0.9999902,0.015180821757224017,0.5732758620689671
DNAJA1,0.9999901,0.015298048180059753,0.5732758620689671
USP25,0.9999901,0.015298048180059753,0.5732758620689671
SF3B1,0.99999,0.015356661391477622,0.5732758620689671
SCAF8,0.99998987,0.01541527460289549,0.5732758620689671
PTPRB,0.99998987,0.01541527460289549,0.5732758620689671
FOXP4,0.99998975,0.01541527460289549,0.5732758620689671
HTT,0.9999896,0.01541527460289549,0.5732758620689671
WNK3,0.9999896,0.01541527460289549,0.5732758620689671
PHF2,0.9999896,0.01541527460289549,0.5732758620689671
TCP11L2,0.99998915,0.015473887814313358,0.5732758620689671
FLT3,0.99998903,0.015473887814313358,0.5732758620689671
PPIG,0.99998903,0.015473887814313358,0.5732758620689671
CHL1,0.9999889,0.015532501025731227,0.5732758620689671
VCP,0.9999889,0.015532501025731227,0.5732758620689671
UBE2Q2,0.9999889,0.015532501025731227,0.5732758620689671
DOCK7,0.9999889,0.015532501025731227,0.5732758620689671
SCN11A,0.9999889,0.015532501025731227,0.5732758620689671
KDM3B,0.9999888,0.015591114237149095,0.5732758620689671
GRK4,0.9999887,0.015591114237149095,0.5732758620689671
CNGA1,0.99998856,0.015649727448566852,0.5741127348642989
HDAC1,0.99998844,0.01576695387140259,0.5741127348642989
UNC80,0.9999883,0.015884180294238326,0.5741127348642989
FAM216B,0.9999883,0.015884180294238326,0.5741127348642989
IER3,0.9999883,0.015884180294238326,0.5741127348642989
RABGAP1,0.9999882,0.015942793505656194,0.5741127348642989
TPTE2,0.9999882,0.015942793505656194,0.5741127348642989
IGSF9B,0.9999882,0.015942793505656194,0.5741127348642989
USP26,0.9999881,0.016001406717074063,0.5741127348642989
YKT6,0.9999881,0.016001406717074063,0.5741127348642989
TRAPPC3,0.99998796,0.01606001992849182,0.5741127348642989
FRYL,0.99998796,0.01606001992849182,0.5741127348642989
SSPO,0.99998784,0.01611863313990969,0.5741127348642989
ADAM23,0.99998784,0.01611863313990969,0.5741127348642989
SMARCA2,0.99998784,0.01611863313990969,0.5741127348642989
ITSN1,0.99998736,0.01635308598558116,0.5749486652977422
PPP4R4,0.99998736,0.01635308598558116,0.5749486652977422
PGR,0.99998736,0.01635308598558116,0.5749486652977422
ATP8B1,0.99998724,0.01635308598558116,0.5749486652977422
RIF1,0.99998724,0.01635308598558116,0.5749486652977422
TMEM41B,0.9999871,0.01635308598558116,0.5749486652977422
SVEP1,0.999987,0.01641169919699903,0.5749486652977422
ARAP2,0.999987,0.01641169919699903,0.5749486652977422
WWC2,0.99998677,0.0164703124084169,0.575819672131149
CCDC8,0.9999865,0.016646152042670392,0.579591836734693
EXOSC9,0.9999865,0.016646152042670392,0.579591836734693
CCAR1,0.9999862,0.016880604888341866,0.5865580448065185
CACNA2D3,0.9999858,0.017115057734013228,0.5887096774193542
PEX1,0.9999858,0.017115057734013228,0.5887096774193542
MROH2B,0.9999857,0.017115057734013228,0.5887096774193542
EPG5,0.9999856,0.017115057734013228,0.5887096774193542
GSK3B,0.9999856,0.017115057734013228,0.5887096774193542
COL7A1,0.99998546,0.017173670945431097,0.5895372233400401
PTPN3,0.9999852,0.017290897368266833,0.5898437500000006
DNAJC13,0.9999851,0.017290897368266833,0.5898437500000006
RPL11,0.99998486,0.01740812379110246,0.5898437500000006
NOTCH2,0.99998474,0.017466737002520327,0.5898437500000006
RIMS1,0.9999845,0.017466737002520327,0.5898437500000006
HIVEP2,0.9999845,0.017466737002520327,0.5898437500000006
NRIP1,0.9999845,0.017466737002520327,0.5898437500000006
CPEB2,0.99998426,0.017583963425356064,0.5898437500000006
SMTNL2,0.99998426,0.017583963425356064,0.5898437500000006
SVIL,0.99998426,0.017583963425356064,0.5898437500000006
BTBD7,0.99998415,0.017642576636773932,0.5898437500000006
HSPH1,0.99998415,0.017642576636773932,0.5898437500000006
TSPAN33,0.999984,0.017642576636773932,0.5898437500000006
BNIP3,0.9999839,0.0177011898481918,0.5898437500000006
DOPEY1,0.9999839,0.0177011898481918,0.5898437500000006
PHF3,0.99998367,0.017818416271027426,0.5914396887159512
MED13L,0.99998367,0.017818416271027426,0.5914396887159512
BNC2,0.99998355,0.017877029482445295,0.5922330097087363
ARHGAP5,0.99998343,0.017935642693863163,0.5930232558139523
EP400,0.9999833,0.01799425590528103,0.593810444874274
CADPS,0.9999825,0.018111482328116768,0.5965250965250969
SMAD3,0.99998224,0.018228708750952505,0.5969289827255291
PRKCI,0.99998224,0.018228708750952505,0.5969289827255291
NDUFS6,0.99998224,0.018228708750952505,0.5969289827255291
DACH1,0.9999821,0.018287321962370262,0.5977011494252855
DDX27,0.999982,0.01834593517378813,0.5984703632887176
TENM1,0.9999814,0.018521774808041735,0.6003787878787884
AK9,0.9999813,0.018580388019459604,0.6003787878787884
HSPG2,0.99998116,0.018580388019459604,0.6003787878787884
JARID2,0.9999809,0.018580388019459604,0.6003787878787884
EFCAB10,0.9999808,0.018580388019459604,0.6003787878787884
