gene,Score,p,qvalue
ASCC2,0.96377057,0.1730890713834491,0.9543053551333007
FBXO21,0.96367383,0.1730890713834491,0.9543053551333007
SHC1,0.96352094,0.1730890713834491,0.9543053551333007
CTH,0.962752,0.1730890713834491,0.9543053551333007
SPEG,0.9627102,0.1730890713834491,0.9543053551333007
CAPNS1,0.96253145,0.17372078332280472,0.9543053551333007
FAM134C,0.96252173,0.17372078332280472,0.9543053551333007
PKN2,0.9618612,0.1756159191408717,0.9543053551333007
CYP2C9,0.96100754,0.17624763108022734,0.9543053551333007
KCNH4,0.960432,0.17814276689829434,0.9543053551333007
COL6A3,0.9602061,0.1794061907770056,0.9543053551333007
HOXA1,0.96016794,0.1794061907770056,0.9543053551333007
CTSF,0.95972204,0.18066961465571696,0.9543053551333007
LGI2,0.95916176,0.18066961465571696,0.9543053551333007
SYNGAP1,0.95903105,0.1813013265950726,0.9543053551333007
HEG1,0.9587963,0.18193303853442822,0.9543053551333007
ONECUT2,0.95873576,0.18193303853442822,0.9543053551333007
ACVR1B,0.95818394,0.18256475047378384,0.9543053551333007
GCC1,0.9575183,0.18445988629185084,0.9543053551333007
PYGL,0.9575054,0.18445988629185084,0.9543053551333007
JAG1,0.9567687,0.18888186986734046,0.9543053551333007
DOCK7,0.9566682,0.18888186986734046,0.9543053551333007
MUC17,0.95621353,0.18951358180669609,0.9543053551333007
HIST1H2BO,0.9558166,0.1901452937460517,0.9543053551333007
DNM3,0.9557404,0.1901452937460517,0.9543053551333007
PARD3B,0.9555748,0.19077700568540734,0.9543053551333007
PPP6R2,0.955007,0.19330385344282996,0.9543053551333007
ARHGEF18,0.95491993,0.19330385344282996,0.9543053551333007
ARFGAP3,0.9549112,0.19330385344282996,0.9543053551333007
PRDX2,0.9547554,0.19330385344282996,0.9543053551333007
ANK2,0.9547482,0.19330385344282996,0.9543053551333007
CTCFL,0.95454085,0.1939355653821857,0.9543053551333007
LIN28B,0.9542989,0.1939355653821857,0.9543053551333007
BTBD3,0.95397997,0.19456727732154133,0.9543053551333007
ERBB4,0.953304,0.1958307012002526,0.9543053551333007
EPHA1,0.9530337,0.1958307012002526,0.9543053551333007
RTCB,0.9525286,0.1958307012002526,0.9543053551333007
OBSCN,0.9524728,0.1958307012002526,0.9543053551333007
KAT6A,0.9522705,0.19646241313960833,0.9543053551333007
ADCY4,0.9521986,0.19646241313960833,0.9543053551333007
CASK,0.9521379,0.19646241313960833,0.9543053551333007
MEGF10,0.95178777,0.19646241313960833,0.9543053551333007
PHF5A,0.9516692,0.19709412507896396,0.9543053551333007
ARHGEF2,0.95164955,0.19709412507896396,0.9543053551333007
CAPN5,0.95153457,0.19709412507896396,0.9543053551333007
AGGF1,0.95107853,0.19772583701831958,0.9543053551333007
HCN1,0.95070064,0.19772583701831958,0.9543053551333007
MYO5C,0.9503248,0.19772583701831958,0.9543053551333007
PCDH20,0.94998986,0.1983575489576752,0.9543053551333007
CFHR3,0.94984084,0.1983575489576752,0.9543053551333007
HNRNPA0,0.94944656,0.19962097283638658,0.9543053551333007
CHPF2,0.94918954,0.2002526847757422,0.9543053551333007
PIKFYVE,0.9491207,0.2002526847757422,0.9543053551333007
DIP2B,0.948881,0.2002526847757422,0.9543053551333007
DIDO1,0.94871885,0.2002526847757422,0.9543053551333007
ZBTB16,0.94845784,0.2002526847757422,0.9543053551333007
SOS2,0.9482637,0.2002526847757422,0.9543053551333007
CACNA1F,0.9478685,0.2021478205938092,0.9543053551333007
DDX50,0.9478353,0.2021478205938092,0.9543053551333007
TCERG1,0.94687855,0.20277953253316483,0.9543053551333007
COL12A1,0.9468255,0.20277953253316483,0.9543053551333007
WDR66,0.9457105,0.2040429564118761,0.9543053551333007
SLC9C2,0.9453706,0.20530638029058745,0.9543053551333007
CNOT4,0.9448586,0.20530638029058745,0.9543053551333007
PTPRE,0.9447071,0.20593809222994308,0.9543053551333007
SEPT2,0.9441968,0.20593809222994308,0.9543053551333007
CSMD1,0.94395953,0.20593809222994308,0.9543053551333007
PCDH11X,0.9439142,0.2065698041692987,0.9543053551333007
MDN1,0.94347,0.2065698041692987,0.9543053551333007
CYP1A2,0.9430005,0.20783322804801008,0.9543053551333007
RFX7,0.9425405,0.2084649399873657,0.9543053551333007
THOC2,0.9424527,0.2084649399873657,0.9543053551333007
CHRD,0.9421142,0.2084649399873657,0.9543053551333007
NDST4,0.9421111,0.2084649399873657,0.9543053551333007
GPR98,0.94198,0.2084649399873657,0.9543053551333007
PNISR,0.94188577,0.2084649399873657,0.9543053551333007
KYNU,0.94170856,0.2084649399873657,0.9543053551333007
SOX30,0.94136745,0.2084649399873657,0.9543053551333007
RYR1,0.9408831,0.2084649399873657,0.9543053551333007
SDHA,0.9399344,0.20972836386607696,0.9543053551333007
GSN,0.9398271,0.20972836386607696,0.9543053551333007
AKR1C4,0.93964875,0.2103600758054327,0.9543053551333007
SLC13A5,0.9395231,0.2103600758054327,0.9543053551333007
MCM2,0.93947333,0.21099178774478833,0.9543053551333007
FGL2,0.93898356,0.21099178774478833,0.9543053551333007
CENPE,0.9383947,0.21162349968414396,0.9543053551333007
SCN3A,0.9383896,0.21162349968414396,0.9543053551333007
KIAA1551,0.93782467,0.21288692356285532,0.9543053551333007
RPS6KA6,0.9374865,0.21288692356285532,0.9543053551333007
WDFY4,0.9370511,0.21351863550221095,0.9543053551333007
MN1,0.936794,0.21351863550221095,0.9543053551333007
SALL2,0.93665385,0.21415034744156658,0.9543053551333007
GABRB3,0.9366232,0.21415034744156658,0.9543053551333007
ING1,0.93565154,0.21794061907770046,0.9543053551333007
NFIA,0.935601,0.21794061907770046,0.9543053551333007
BAI1,0.935534,0.21794061907770046,0.9543053551333007
COL20A1,0.93543345,0.21794061907770046,0.9543053551333007
CLEC6A,0.9351701,0.21983575489576745,0.9543053551333007
LCT,0.9350488,0.21983575489576745,0.9543053551333007
ZNF98,0.935012,0.21983575489576745,0.9543053551333007
DSCAML1,0.9346019,0.21983575489576745,0.9543053551333007
AGL,0.93391544,0.22109917877447882,0.9543053551333007
ANKRD36,0.93369853,0.22109917877447882,0.9543053551333007
RASGRF2,0.9336581,0.22109917877447882,0.9543053551333007
SLIT1,0.93313205,0.22173089071383445,0.9543053551333007
SLC32A1,0.9327372,0.22362602653190145,0.9543053551333007
EXD1,0.93272007,0.22362602653190145,0.9543053551333007
PEAR1,0.9325791,0.22362602653190145,0.9543053551333007
TRIM54,0.93248886,0.22362602653190145,0.9543053551333007
GLP1R,0.93220615,0.22552116234996833,0.9543053551333007
USP10,0.9320596,0.22552116234996833,0.9543053551333007
CHIT1,0.93205535,0.22552116234996833,0.9543053551333007
ZC3H12A,0.93201214,0.22552116234996833,0.9543053551333007
NCOR2,0.9311053,0.22615287428932407,0.9543053551333007
GRM3,0.9308847,0.22615287428932407,0.9543053551333007
OR56A1,0.93063223,0.22615287428932407,0.9543053551333007
SPINT2,0.9304114,0.22615287428932407,0.9543053551333007
NLRP9,0.9302416,0.22615287428932407,0.9543053551333007
FLNC,0.93020684,0.22615287428932407,0.9543053551333007
MED17,0.9300351,0.22615287428932407,0.9543053551333007
PCDH1,0.92977434,0.22615287428932407,0.9543053551333007
ZNF670,0.92937124,0.22615287428932407,0.9543053551333007
HNRNPLL,0.92923546,0.22615287428932407,0.9543053551333007
DNAH9,0.92918134,0.22615287428932407,0.9543053551333007
BCAS3,0.92867184,0.22741629816803532,0.9543053551333007
ROBO2,0.9277404,0.23057485786481358,0.9543053551333007
TCP1,0.9276224,0.23057485786481358,0.9543053551333007
MON2,0.92725664,0.23057485786481358,0.9543053551333007
GRIN2A,0.9268659,0.2312065698041692,0.9543053551333007
NRP2,0.9255108,0.23436512950094757,0.9543053551333007
KIAA0355,0.9251005,0.23562855337965882,0.9543053551333007
ELFN2,0.92392355,0.23815540113708145,0.9543053551333007
TRAPPC8,0.9239235,0.23815540113708145,0.9543053551333007
FAM131C,0.9231895,0.24005053695514844,0.9543053551333007
PCLO,0.9230875,0.24005053695514844,0.9543053551333007
MAMLD1,0.92207056,0.24068224889450407,0.9543053551333007
INTS5,0.921711,0.24068224889450407,0.9543053551333007
SUSD4,0.92128253,0.2413139608338597,0.9543053551333007
ZNF836,0.9209103,0.24257738471257106,0.9543053551333007
TPR,0.92079556,0.24257738471257106,0.9543053551333007
DMXL2,0.9207104,0.2432090966519267,0.9543053551333007
NAP1L1,0.9195765,0.24573594440934932,0.9543053551333007
SMG1,0.91946477,0.24573594440934932,0.9543053551333007
TMEM27,0.9192136,0.24636765634870494,0.9543053551333007
PPM1G,0.9189899,0.24636765634870494,0.9543053551333007
MAGEA10,0.9189549,0.24636765634870494,0.9543053551333007
WNK3,0.9185398,0.24826279216677194,0.9543053551333007
LMTK3,0.9184589,0.24826279216677194,0.9543053551333007
TTLL12,0.9182461,0.24826279216677194,0.9543053551333007
RPRD2,0.9180592,0.2495262160454832,0.9543053551333007
FANCA,0.91764736,0.2495262160454832,0.9543053551333007
GAD1,0.9174438,0.2514213518635502,0.9543053551333007
MYH7B,0.9172112,0.2520530638029058,0.9543053551333007
SGSM3,0.9170802,0.25268477574226145,0.9543053551333007
SCG2,0.9165231,0.2533164876816172,0.9543053551333007
SEZ6L,0.91610426,0.2533164876816172,0.9543053551333007
KDM3A,0.9158178,0.2533164876816172,0.9543053551333007
IKZF1,0.91543764,0.2533164876816172,0.9543053551333007
C15orf59,0.91504985,0.2539481996209728,0.9543053551333007
ITGB4,0.91468537,0.25521162349968407,0.9543053551333007
NBEAL2,0.9145526,0.25521162349968407,0.9543053551333007
NMT2,0.9145006,0.25521162349968407,0.9543053551333007
FAM160B1,0.91443044,0.25521162349968407,0.9543053551333007
DNAH6,0.91442424,0.25521162349968407,0.9543053551333007
SPAG17,0.91398627,0.25647504737839544,0.9543053551333007
B3GAT3,0.9135654,0.25710675931775107,0.9543053551333007
LCOR,0.9134524,0.25710675931775107,0.9543053551333007
KCTD8,0.9133853,0.25710675931775107,0.9543053551333007
PRDM16,0.9133311,0.25710675931775107,0.9543053551333007
ESR2,0.91292626,0.25710675931775107,0.9543053551333007
LEF1,0.9129008,0.25710675931775107,0.9543053551333007
CCDC14,0.91190326,0.2583701831964623,0.9543053551333007
CDK13,0.9118547,0.2583701831964623,0.9543053551333007
PDK2,0.9117644,0.2583701831964623,0.9543053551333007
PPP1R13B,0.91176105,0.2583701831964623,0.9543053551333007
VWA7,0.9112556,0.2583701831964623,0.9543053551333007
FOSL2,0.9110386,0.2583701831964623,0.9543053551333007
RETSAT,0.91010153,0.2583701831964623,0.9543053551333007
DNASE2B,0.9096369,0.2583701831964623,0.9543053551333007
SLC35B4,0.90810674,0.26089703095388495,0.9543053551333007
SORL1,0.9080857,0.26089703095388495,0.9543053551333007
SRSF7,0.9066033,0.2621604548325963,0.9543053551333007
LRRTM2,0.9053905,0.2640555906506632,0.9543053551333007
LZTS2,0.9050152,0.2640555906506632,0.9543053551333007
NR2F1,0.9048868,0.2640555906506632,0.9543053551333007
KBTBD6,0.90364,0.26468730259001894,0.9543053551333007
FER1L6,0.9033653,0.26468730259001894,0.9543053551333007
XYLT1,0.9018559,0.26721415034744156,0.9543053551333007
CABIN1,0.9015762,0.26721415034744156,0.9543053551333007
DNAH1,0.9007168,0.2678458622867972,0.9543053551333007
CELSR1,0.8998274,0.2684775742261528,0.9543053551333007
KIAA1109,0.8997177,0.2697409981048642,0.9543053551333007
OR4M1,0.899655,0.2697409981048642,0.9543053551333007
TRIM11,0.89962846,0.2697409981048642,0.9543053551333007
HDAC11,0.8995158,0.2697409981048642,0.9543053551333007
ESCO1,0.8992235,0.2703727100442198,0.9543053551333007
MYH9,0.8988359,0.2703727100442198,0.9543053551333007
SPTB,0.89843357,0.27163613392293107,0.9543053551333007
MAPT,0.89799947,0.27163613392293107,0.9543053551333007
PDZRN3,0.89722365,0.27163613392293107,0.9543053551333007
COL22A1,0.8971376,0.27163613392293107,0.9543053551333007
FNDC3A,0.89707094,0.2722678458622867,0.9543053551333007
TMPRSS15,0.8969909,0.2722678458622867,0.9543053551333007
KCNMA1,0.8966799,0.2722678458622867,0.9543053551333007
WLS,0.8962547,0.27289955780164243,0.9543053551333007
BPTF,0.8960104,0.27289955780164243,0.9543053551333007
PDS5A,0.8956466,0.27289955780164243,0.9543053551333007
WWP1,0.8955071,0.27289955780164243,0.9543053551333007
LIPC,0.8953255,0.27289955780164243,0.9543053551333007
ITSN2,0.89475834,0.27289955780164243,0.9543053551333007
N4BP2L2,0.89396644,0.27542640555906506,0.9543053551333007
RCOR2,0.8937387,0.2760581174984207,0.9543053551333007
MYO7A,0.89371383,0.2760581174984207,0.9543053551333007
KIDINS220,0.8929561,0.2766898294377763,0.9543053551333007
NOVA2,0.89285505,0.27732154137713194,0.9543053551333007
ADAMTS2,0.89268965,0.2779532533164877,0.9543053551333007
DCST2,0.891269,0.2804801010739103,0.9543053551333007
OPRD1,0.8911258,0.2804801010739103,0.9543053551333007
PHC3,0.89085853,0.2804801010739103,0.9543053551333007
NIPSNAP1,0.8906339,0.2804801010739103,0.9543053551333007
ANP32A,0.8904,0.28111181301326593,0.9543053551333007
CAP1,0.89030325,0.28111181301326593,0.9543053551333007
OTOGL,0.89021033,0.2823752368919772,0.9543053551333007
MAP1B,0.88992876,0.2830069488313328,0.9543053551333007
PDP1,0.8895307,0.28363866077068856,0.9543053551333007
OSBPL5,0.8889863,0.28363866077068856,0.9543053551333007
MECOM,0.88895655,0.28363866077068856,0.9543053551333007
TNRC18,0.8887235,0.2842703727100442,0.9543053551333007
NLRC5,0.88823247,0.2861655085281112,0.9543053551333007
ADCY8,0.8881112,0.2861655085281112,0.9543053551333007
NRAP,0.88791394,0.2861655085281112,0.9543053551333007
BRWD3,0.8878522,0.2861655085281112,0.9543053551333007
RPL18A,0.88766044,0.2861655085281112,0.9543053551333007
C14orf166,0.88710636,0.2867972204674668,0.9543053551333007
RASAL1,0.88695,0.2867972204674668,0.9543053551333007
SECISBP2L,0.8863694,0.28742893240682243,0.9543053551333007
PALD1,0.88595945,0.28742893240682243,0.9543053551333007
AFF3,0.8856042,0.2886923562855338,0.9543053551333007
HIST1H2BD,0.8847258,0.28932406822488943,0.9543053551333007
ZNF45,0.88471365,0.28932406822488943,0.9543053551333007
LAMA3,0.8842209,0.2905874921036007,0.9543053551333007
NEURL1,0.8833379,0.2912192040429563,0.9543053551333007
PIAS2,0.88331646,0.2912192040429563,0.9543053551333007
MOV10L1,0.8831392,0.2912192040429563,0.9543053551333007
