gene,Trans-Driver,2020plus,CompositeDriver,CHASM,e-Driver,ECD-CDGI,MCDHGN,MNGCL,OncodriveCLUST,MuSiC,ActiveDriver
SYNJ2,0.8158177256106778,0.4505752127873922,0.23430038585581825,1.5346171485515816,2.1341450448906722,0.32855803,0.9440771,0.70819944,0.34680953885893967,1.8576909308637233,1.8124592400484936
SYNJ2BP,0.0408349493293018,0.2914634791442149,0.005990363689187318,0.3825802532628234,0.24976730445469794,0.0,0.40339985,0.625991,0.5951962641168899,0.13920973513597482,
SYNM,0.5032736539084113,0.21699246314843684,0.1415062297072236,2.9208187539523753,3.110284672011595,0.0,0.9973092,0.6220472,0.6261868808350456,11.967762507954214,
SYNPO,0.2961481611127613,0.7287218286568696,0.002875555831028562,0.18203819546800604,1.0699904944157934,0.0,0.956535,0.78795385,0.9299602088399173,4.705966896681149,-0.0
SYNPO2,0.44585391216635795,1.497951982275736,0.30377443053132996,0.41953121604899835,1.076950983190615,0.0,0.05508495,0.6695957,0.8136771271200021,,-0.0
SYNPO2L,1.1208055672889476,0.28437634886061747,0.27128395210898787,1.6777807052660807,1.2370579051818846,0.0,0.1823893,0.6301286,,3.010628399657125,-0.0
SYNPR,0.043079502067747216,0.5657436283584807,0.221024455361992,0.24641694110709347,0.2204202526718194,0.0,0.00236857,0.56711197,0.572295955011506,0.549055131730373,
SYNRG,0.7655078719089927,0.7890127047847133,0.02566992019543966,0.5482135644757098,,0.0,0.9728589,0.7120339,,1.266086383710657,-0.0
SYP,0.09454859716099619,0.712997276260489,1.4321548923499972,0.43842163169903936,0.601955832033936,0.0,0.95421076,0.60252976,0.33794676190938844,0.7092023514213756,-0.0
SYPL1,0.18435554639800505,0.07187364887201018,0.5123395641131359,0.9281179926938746,0.00016914678423709078,0.0,0.504953,0.5922006,0.8983906321941459,1.0894218075908826,
SYPL2,0.08512221002460689,0.006743540694807534,0.10594899995416415,0.8422411139531362,0.5922743104614303,0.0,0.0419736,0.62974906,,0.11868169617615547,
SYS1,0.08951091932098629,0.0478469780491052,0.280049600909259,0.6094181214495648,0.010345511421544567,0.0659255,0.062472846,0.57412106,0.7875723508821784,0.23632502276564366,
SYT1,1.4139556143774727,1.922485913320047,0.8259836195518364,1.575118363368933,0.6240630291060258,0.48384482,0.93757486,0.74766207,1.8293552441086651,17.08436308221337,-0.0
SYT10,0.7592107260609109,0.3281665136051004,0.7859947478649221,0.4500163888403112,0.1504003301527535,0.0,0.000134706,0.6297592,1.5717300610154807,,
SYT11,0.3253172032072651,0.9006311986721008,0.0006083774005330485,0.9796387173522921,0.44600843057731454,0.0,0.1379754,0.5677624,0.20063411086650798,3.1356836292020054,-0.0
SYT12,0.2752271854328587,0.21699246314843684,4.342727686272507e-05,0.410944468947656,0.37843979138987305,0.0,0.98198766,0.6178635,0.37405484531831823,1.2335298378714312,
SYT13,0.08758008745346489,0.8183183579145877,0.019403859833125363,0.757955760630449,1.0317729133050844,0.0,0.0,0.62732404,1.742227160735861,1.7041314513781123,
SYT14,0.3048445175640861,0.1862498126526459,0.14361665480661795,1.5406075122407692,,0.0,0.0,0.0,,7.50029814169544,-0.0
SYT15,0.263006064673479,0.07821551906352468,0.04430758499919686,0.7428015738606555,0.9262625392574728,0.0,0.003984421,0.6299824,0.7695801609400584,8.082022220356324,-0.0
SYT16,0.7997529474860681,0.4441040060984124,0.12238418316525379,1.0746879085003505,1.7357894397959202e-15,0.0,0.0,0.0,,,-0.0
SYT17,0.2207463124473396,0.8378840587490191,0.17177031522479264,0.8422411139531362,2.759397087293208,0.0,0.21916103,0.68182296,0.8531757854474495,2.3401370589105346,-0.0
SYT2,0.19156658542719882,0.8865301977278498,0.038527415827913636,1.0746879085003505,0.864981217767198,0.0,0.07871851,0.6441099,0.4275342935721336,3.043960351364996,1.8728972057540925
SYT3,0.3941127882782671,0.6283866082469933,0.12556160957739623,0.43842163169903936,0.5873147150482085,0.0,0.045365606,0.6474652,0.6218241138109101,12.570958165092351,
SYT4,0.3913669762955855,0.1862498126526459,0.12175147802706643,1.1487416512809248,0.7243602267363644,0.0,0.9612063,0.61139476,1.057056786393357,,-0.0
SYT5,0.3048445175640861,0.2621415171290336,0.021588993911633814,0.959397659885927,2.5081942012419205,0.18847948,0.04080025,0.6334677,0.24813311659817366,3.1026951438134813,
SYT6,1.4261385866521803,1.7473020001756687,0.05408272369929414,1.486782399932061,1.5880320837066042,0.0,0.000304247,0.65988016,2.636080736407498,6.632755188288008,-0.0
SYT7,0.5111660732514745,0.5302153707011137,0.990592531478168,0.3884891128733437,0.9683034522890488,0.0,0.9988919,0.5928184,0.4037912134287046,2.967853904202234,-0.0
SYT8,0.05134071735313393,0.0478469780491052,0.10689221414699687,0.6216020990518624,0.07311054237693068,0.0,0.0,0.0,0.35774777988261486,1.2644767292849663,
SYT9,0.17334423082301595,0.3495073429300179,0.001696889880498033,0.6587633767613077,0.7751672667154504,0.0,0.00060507,0.6393358,0.5349570865148422,13.326758267086644,
SYTL1,0.3119576942847781,0.6055707888801788,0.4281017922024002,3.0969100130080562,1.1658244679241112,0.0,0.042069737,0.6385181,0.9620533922398552,3.656788898927742,-0.0
SYTL2,,,0.2847087434845497,0.5797141150580821,3.8107001378622294,,0.9267623,0.64195985,0.9208622975879456,11.102862604983876,1.8920401083926515
SYTL3,0.34341959372341563,0.4174998460566379,0.09896671155060768,0.4806971507645713,1.6111876254743855,0.0,0.003519809,0.64401865,0.22493530284875324,1.1673327293237252,-0.0
SYTL4,1.2154278077621743,0.31405844026112256,1.0168683552390498,0.5202807645604289,,0.0,0.9927348,0.6433956,,1.4431866363365549,-0.0
SYTL5,0.6383144535260519,0.9523520334029164,0.8474493493493926,0.5131446447230567,0.8799289162692701,0.0,0.99324435,0.6333517,0.33085176196493826,6.231048841591425,
SYVN1,0.801215712364713,0.671692891031728,0.0009128859894916153,1.0746879085003505,0.27868985494378207,0.090106115,0.9997899,0.79538935,0.5690658508528026,2.5297044846035677,-0.0
SZRD1,0.4384189372092595,0.3281665136051004,0.07093117062220188,1.2992962828549806,0.7403515159589334,0.0,0.0,0.0,,0.8265577715370334,-0.0
SZT2,1.7365354691004757,0.5997582231010498,0.46945956763174457,1.269217724333611,2.0387548801339577,0.93005407,0.97957736,0.5709154,,6.6403794354671515,1.4248395573923598
T,0.5436861147089354,0.14081401670372584,0.16676878798629918,0.41544263947432514,0.2329144413207376,0.0,0.0,0.0,1.4332085643739487,12.093408435599388,-0.0
TAAR1,0.027063360481419215,0.02803955884675328,0.2523986079486142,0.26344415283736405,0.18009480825205942,0.0496594,0.012126708,0.7810103,,6.906778718031903,
TAAR2,0.16442742911803165,0.11176539288296714,0.030394586796137255,0.17953580942231595,0.366308348858274,0.0,0.0,0.0,,7.4312183405202745,-0.0
TAAR5,0.33522511510814407,0.2621415171290336,-0.0,0.8170150329964183,0.3767922518288269,0.0,0.0,0.0,,5.969909218972385,
TAAR6,0.07539993658807999,0.0478469780491052,0.04272353042152169,0.12877744324029294,0.24193466287784443,0.0,0.0,0.0,,17.622165185926036,-0.0
TAAR8,0.11247533927252962,0.3352630517099138,0.0770586115679796,0.3763372926437954,0.3878646134805046,0.0,0.0,0.0,,3.4628891224344898,
TAAR9,0.17869266708906661,0.016566998910809434,,0.6627404602497242,1.3528762837698616,0.0,0.001014011,0.6812855,,,
TAB1,0.5485722845534406,1.526336491227838,0.0016097084123936497,0.2538330356227146,0.6243143589551162,0.7449207,0.51405334,0.82493204,0.5181665795600552,0.17509813169742067,-0.0
TAB2,0.6707083215668982,1.1295995367706475,0.09070138891555453,2.42021640338319,0.3900927629780068,0.87089133,0.76105684,0.83207506,0.19920664376968159,0.31506423329797706,-0.0
TAB3,0.6453185364427007,0.7935932613648226,1.319850201188731,1.0061230850587888,0.8618093815413083,0.8137199,0.55054545,0.7481181,0.17872860400759344,11.193598840139659,-0.0
TAC1,0.2536452741783667,0.6395510403717434,0.011038811578325881,0.11633856484638239,1.3187415226420487,0.18717226,0.000307118,0.71466196,,3.4674642001146174,
TAC3,0.06878396673146644,0.1187772288485748,0.4132311578334866,0.9461535731477474,0.81379912441796,0.044438176,0.04428091,0.68238205,,1.4692572693240435,
TAC4,0.041013069230631055,0.07187364887201018,0.0029629918051317455,0.35418488170335816,2.0730496043129025,0.0,0.0,0.0,,0.06273352063772149,
TACC1,0.3067174885830805,1.183396400743015,0.05536339339555215,1.6777807052660807,1.2265690640167928,0.0,0.12404749,0.65680516,0.42978663547587975,0.44915524476238794,-0.0
TACC2,1.1997422092851022,0.6662864185756654,-0.0,0.46673648322128525,1.76533664813371,0.0,0.98914284,0.6172978,0.6142034468403504,,11.013267703743692
TACC3,0.6564083907764914,0.9898116133868518,0.14367710361761454,0.757955760630449,2.389963525833985,0.5258758,0.45484224,0.6991391,0.9249227084983305,5.065163235936834,-0.0
TACO1,0.15569002725566025,0.1260344639582202,0.010860676021314995,0.6806856959094879,0.5272729841019524,0.1644104,0.13642924,0.58068824,,0.007116921655631007,
TACR1,0.6942255830059749,0.1862498126526459,0.19713293785782274,0.12877744324029294,0.35793382154562914,0.298184,0.0898867,0.71137166,0.2030210868211608,3.7016851612548987,
TACR2,0.054427140176131615,0.016566998910809434,0.04243614021676748,0.28785558578511405,0.34034585438060305,0.20291995,0.000665692,0.7171228,0.9402987085552863,1.2835607447944106,
TACR3,0.6194955298287136,0.5006275042352037,0.546725087229825,0.41953121604899835,2.1376778282603226,0.20522653,0.002472676,0.7333802,,,
TACSTD2,0.029138609693262447,0.10479994384446926,0.12631604663018337,0.1025928603384197,0.5261623737941331,0.0,0.6363796,0.60500824,,2.975170407761972,-0.0
TADA1,0.19124274015454926,0.4309362972773158,0.34260510457389987,0.6216020990518624,0.18884597639586434,0.0,0.9996753,0.6251024,1.409732384149619,0.7296634124079644,
TADA2A,0.4899052205967458,0.8378840587490191,0.11945847121188245,1.1897674820049158,,0.0,0.9793173,0.69401616,,1.0068139248143384,
TADA2B,0.689781759688926,0.6283866082469933,1.6154717274288555,0.7670038896078462,1.165107738272407,0.4175563,0.6062057,0.6460961,1.5164710316399537,7.732767523419119,
TADA3,0.5437671020251428,1.1073669523440168,8.68588966702909e-05,0.5131446447230567,0.7234568445826182,0.23358351,0.99978155,0.75989723,0.4818092408699973,0.8212598607667793,-0.0
TAF1,1.9613400506162495,3.128942912280234,2.6020643342510663,1.0525662781129492,2.570101159535179,0.9515215,0.9999138,0.7873208,1.4170889931694453,,1.6070878458843274
TAF10,0.1529149732008881,0.8135616251081902,0.034042569648078835,1.2335871528876006,0.3921905511267356,0.54142565,0.9989837,0.76715535,,0.31951944380632974,
TAF11,0.12132580877682482,0.3972266384362222,0.3141226350823272,1.1598939055432422,0.27699906660344964,0.47021165,0.5671963,0.7358837,0.5951962641168899,-0.0,-0.0
TAF12,0.09824941801654792,0.6876717295325543,0.015291149161448995,0.18922998876563646,0.053646237096090406,0.57751024,0.59152204,0.75502574,,-0.0,1.3577828705261186
TAF13,0.24452265897946585,0.4174998460566379,1.022319821988015,0.5958507507903049,0.44406324400047736,0.53605294,0.45794338,0.7452631,,0.38162762545031276,1.5942824554254134
TAF15,1.1007829431500498,0.6448992485334336,0.8623728900401066,0.2778598745425845,,0.7322546,0.74512565,0.779375,,2.4955257778449957,1.6788038290107639
TAF1A,0.26343059499262406,0.8959468018891261,0.161131399870864,0.10957898119908571,0.05240671319922522,0.41983515,0.9998473,0.65729153,,0.44760879216069127,-0.0
TAF1B,0.5721307335124541,0.3495073429300179,1.6053775786508948,0.48704892002750944,0.11394771371398339,0.419851,0.999915,0.64789355,0.3590118581549919,1.6558568097809718,
TAF1C,0.6110920322820865,0.39033343241811347,0.06955286197059304,0.8754957751657177,0.11620939468184228,0.5639067,0.99989283,0.6314008,0.30062790223977,7.154452982058467,-0.0
TAF1D,0.36821614470859876,0.07187364887201018,0.9158247405376225,0.4500163888403112,0.4370751214665236,0.5798796,0.16509445,0.6350378,0.5942476511408318,4.556219526198419,1.4748377269371544
TAF1L,1.3436749859577122,0.8035365287974221,0.0015225444418247645,0.3048687022959742,3.0496818857579204,0.494872,0.0,0.0,1.68428748410625,,-0.0
TAF2,1.0005561342967664,1.0708884813827573,0.08285311876529831,0.9193735130781943,0.5992624630171367,0.7247044,0.88493043,0.73105586,0.24711957329634837,2.963329257314597,1.8388964274198203
TAF3,1.1260362406436437,0.5480835461955904,0.1471366684799092,0.6989700043360187,0.8240882500839559,0.67727107,0.5313832,0.74431443,0.6514483924726449,9.594210040352419,5.5284064194166325
TAF4,0.9850683762836405,1.6288012469139372,0.18866953022296967,0.5883802940367698,2.7172438185576833,0.8244816,0.98404217,0.7413167,0.7311606507241761,10.084444774719517,-0.0
TAF4B,0.780752658417029,0.5183286989849893,0.4391807325493982,0.43842163169903936,0.19100031634020995,0.655833,0.53956026,0.7061291,0.5920874038061525,1.2166283171983845,-0.0
TAF5,0.4466951294843858,0.6501066169896175,0.48762587867602225,0.3587242427680871,1.615640744493906,0.7605501,0.9998677,0.7517027,0.19029671434741485,2.2733857349412805,
TAF5L,0.27802937751586193,1.2051846754489042,0.08989946621234977,0.6263525277907822,1.0571575536545483,0.0,0.999819,0.73877954,0.18566539506520555,2.416270158264491,
TAF6,0.26847164597122075,1.3624551711283188,0.013361247497357216,0.07998108397108519,0.17595210785758786,0.71233535,0.99986005,0.7633149,0.39700469306629604,2.6686524249701966,4.213916081298684
TAF6L,0.2840892959734667,1.9583013659155808,0.04875448999919065,0.7347103741391698,0.05655898980730858,0.0,0.67921335,0.74919003,0.47778902471160084,1.9913547203861368,-0.0
TAF7,0.10539267670063522,0.5006275042352037,0.7149363977100512,0.959397659885927,0.5789612082432998,0.57935363,0.09154579,0.7376241,0.7283141717619445,1.2912932467796208,2.10273317975055
TAF7L,0.15968540485382796,0.1333392786347585,1.434274555091977,0.05413767551038255,0.5108530813073637,0.0,0.670953,0.7100231,,5.998455817741522,
TAF8,0.11739358411268687,0.25466554405281333,0.033010545118160414,0.24641694110709347,1.3808413559508046,0.066565104,0.21566156,0.7398399,0.3809538539331868,0.5670662376013873,2.2623342173792844
TAF9,0.30084477570940776,0.9571848999665501,0.3910897280009994,0.3884891128733437,0.528183850076398,0.62942296,0.88540345,0.76985157,0.6333550811324696,-0.0,-0.0
TAF9B,0.024581179451103607,0.5480835461955904,0.2631690656284405,0.5086383061657274,0.024757485768567816,0.48465037,0.99974805,0.7375363,,1.2233489434806994,-0.0
TAFA3,,,,,,,0.085799225,0.6046354,,,
TAFA4,,,,,,,0.110248685,0.62545836,,,
TAFA5,,,,,,,,0.5524806,,,
TAGAP,0.28217815716591904,0.17821742815145167,0.001391831278489285,0.8170150329964183,0.6610419970110729,0.26272616,0.01424111,0.70047903,0.30603456362174264,6.373746564615352,-0.0
TAGLN,0.13444391682035847,0.25466554405281333,0.25968073778261885,0.43320908761840826,0.3274629716453598,0.0,0.012928138,0.63241595,,0.1894686776957016,-0.0
TAGLN2,0.40645219110596364,0.9006311986721008,0.15025560303917684,0.3703865546218168,1.0120446935220606,0.0,0.7523601,0.699655,0.9180937881950806,0.7639805867430163,2.8659647176874934
TAGLN3,0.3508876342329871,0.671692891031728,0.4391807325493982,1.4067139329795428,0.13086076992297024,0.0,0.0,0.0,,0.6957379860184446,-0.0
TAL1,0.24930663188215677,0.9474900526400726,0.8965818051821582,0.2493373538659442,0.4397448764520545,0.78535783,0.2682221,0.67299974,0.9225106399336278,12.427876494940408,-0.0
TAL2,0.12335149695859918,0.17821742815145167,0.6131878980921389,0.2973971586595729,0.4634227354053676,0.0,0.0,0.0,,0.43136408981930613,-0.0
TALDO1,0.26885854531253606,0.7287218286568696,0.900708149590906,0.42875714943977616,0.9812681055499038,0.0,0.7887465,0.7349875,0.2815259074454033,0.9788555315573662,-0.0
TAMM41,0.038020196972496936,0.07187364887201018,1.3332992068032052,0.7520267336381934,0.1491964555145804,0.0,0.085731775,0.6251639,,0.005148119428248487,
TANC1,1.5272387164982744,0.7390123369176999,0.06569650053860725,0.5578339142152798,1.800063220095043,0.0,0.51792806,0.6029727,0.623307822602423,2.1577408778860034,6.432976852683049
TANC2,1.1608241432547333,0.39033343241811347,0.41946055046249586,0.6989700043360187,1.422271246226502,0.0,0.0,0.0,0.45368357671201703,4.385100832392258,3.226012959633406
TANGO2,0.04618482670652145,0.1862498126526459,0.010460137965857442,0.5883802940367698,0.40268746354100127,0.0,0.0,0.0,,-0.0,
TANGO6,0.3313837627303571,0.5997582231010498,0.06751893022632034,1.3151546383555874,0.5798012762360782,0.0,0.5844172,0.5545565,,2.413311908777599,
TANK,0.18916151003337756,0.31405844026112256,4.342727686272507e-05,3.0969100130080562,1.241619091572255,0.4544722,0.6406293,0.67204374,0.22926040067308998,1.893355673459395,-0.0
TAOK1,1.1835420287855496,0.1481615864396576,0.8887809136177968,2.853871964321762,1.8708098174142225,0.7644027,0.41686136,0.7196488,0.2385899752550581,2.792480258585196,2.3226310678764053
TAOK2,0.9600708013487655,1.26000684647472,0.11248238634685373,0.5030703519267851,0.9383270358767598,0.9160735,0.97162837,0.74901414,0.3297221925947059,3.7784483758339333,2.8623091043323003
TAOK3,0.975771197466701,0.7590999532483683,0.22838246792797523,2.795880017344075,0.9298263847550637,0.82585704,0.9960012,0.7451424,0.33315177974405713,4.404326859712682,1.8833234878959937
TAP1,0.6420562151352631,0.8619401043301312,1.1913208337941354,0.08862929288386205,0.4286330393316554,0.0,0.7768146,0.745676,0.739935132513501,0.5337401176378734,
TAP2,0.38858175248160953,0.09137884695989329,0.5494864178585334,0.5958507507903049,0.5349279060297965,0.0,0.45073736,0.7356271,,1.6177214426630795,-0.0
TAPBP,0.22201860399625473,0.5713578232131671,0.1867961263792573,0.7139928779205255,0.41019567952719554,0.0,0.88586646,0.6987755,0.1978219917667756,2.2396224756383556,-0.0
TAPBPL,0.11091797514184092,0.3064408741898728,4.342727686272507e-05,0.24199699070020086,0.21582446594029198,0.0,0.0573419,0.5946555,,-0.0,
TAPT1,0.1333407259766503,0.21699246314843684,0.0015225444418247645,0.9347938719456881,0.3574909851644441,0.0,0.62760365,0.5491432,,1.3316855493896644,-0.0
TARBP1,1.003814521900105,0.4441040060984124,0.9234029836065197,0.3092724561296331,0.4849707335868898,0.0,0.516178,0.63178086,0.43475257582303783,5.278090866845579,1.6658100742078776
TARBP2,0.5242084716624867,0.27704694593070833,0.41469551618227185,0.5131446447230567,0.4913746093063801,0.0,0.94755834,0.61582917,0.33761110642988934,0.012907382409754543,-0.0
TARDBP,,0.6055707888801788,1.644169847038168,1.424812155072339,1.99178562768861,0.1136522,0.88315976,0.81372994,0.4415105586550823,0.3120588339024435,1.3547830530828016
TARM1,0.025513405438167075,0.023913296407803795,4.342727686272507e-05,0.06509774167768605,0.4488542315923676,0.0,0.0,0.0,,0.3986764583053669,
TARS,0.6171874934917885,0.5773612873154855,0.27087863758409264,1.8297382846050425,0.8709887349730072,0.0,0.0,0.6224457,0.16503613839186249,3.8276308005627895,2.728267320626411
TARS2,0.40533188702180284,0.5773612873154855,0.03677517575062763,1.391473966422806,1.130123979979114,0.0,0.42276865,0.6383666,0.4619188356179399,2.7471456189873105,-0.0
TARSL2,0.8658730187446073,0.21699246314843684,0.744288640633818,0.5406075122407692,0.2876174996121232,0.0,0.0,0.0,0.6942980178915296,3.2907829050120228,-0.0
TAS1R1,0.26487711008231307,0.14081401670372584,0.2637266193727539,0.3048687022959742,2.038832413084493,0.34626073,0.02432679,0.73135877,,3.445347545971922,
TAS1R2,0.3699496412624648,0.1627775359194489,1.2029446482231336,0.22855951336008815,1.0527763086890116,0.32378066,0.004458555,0.71537846,,,
TAS1R3,0.42177439902325836,0.1333392786347585,0.8955563159644669,0.721246399047171,0.860262653270713,0.27637678,0.004113477,0.7000294,,12.28530072941587,
TAS2R1,0.485775155047456,0.5601504834927069,0.8567162972848159,0.06864384953207203,0.2866094449670661,0.07154186,0.0,0.0,,,
TAS2R10,0.2110010190418345,0.037529017932968436,0.1782679600933989,0.2335871528876005,0.09547823912422533,0.16114858,0.17127666,0.6793784,,2.8261164230403732,
TAS2R13,0.04523290571699022,0.0478469780491052,-0.0,0.1025928603384197,0.01734276590326814,0.06964359,0.0,0.0,,0.8871836306804286,
TAS2R14,0.04487326280358041,0.016566998910809434,0.03333865061898805,0.047013934802944565,0.0527575330468298,0.07813881,0.0,0.0,,2.0180711516388046,
TAS2R16,0.054558406455475564,0.02803955884675328,4.342727686272507e-05,0.7347103741391698,0.038327683597320375,0.07909989,0.0,0.0,,10.201036284545102,
TAS2R19,0.04536142182537728,0.010823366329782319,-0.0,0.03914884628031381,0.09196902257531218,0.11386753,0.46342885,0.7928032,,2.864616849644836,-0.0
TAS2R20,0.028075040934250353,0.4884471761368746,0.12917153220912006,0.3209356818786873,0.15453843069050344,0.07820822,0.0,0.0,,4.986811998555281,
TAS2R3,0.045130120205143474,0.7337862895321083,0.00030408217029450143,0.047013934802944565,0.03515701744165695,0.07909798,0.0,0.0,,3.3493736237910197,3.9472400963623118
TAS2R30,0.01659264546068517,0.02013948574469589,0.13594785385261504,0.3387553910406665,0.08163466226572089,0.08023518,0.0,0.0,,1.6472166448844803,
TAS2R31,0.06368614357562763,0.037529017932968436,0.003619323321771668,0.8853890157678268,0.0911604804221168,0.07174306,0.0,0.0,,3.077361039536021,
TAS2R38,0.14070613056595477,0.1481615864396576,0.0014353979617684155,0.393618634889395,0.06599053950382769,0.08167588,0.0,0.0,,5.236107032759759,
TAS2R39,0.6080760862595308,0.29888068360309133,-0.0,0.6505282007856144,0.12388613806080095,0.071463265,0.0,0.0,,1.3807752831437055,
TAS2R4,0.025439735852979525,0.010823366329782319,-0.0,0.1754836719927909,0.026188636467139224,0.071601406,0.0,0.0,,0.6371477659397954,
TAS2R40,0.24975912913369458,0.1481615864396576,0.11389124530606581,0.43842163169903936,0.9313678434938536,0.071463265,0.0,0.0,,2.836568678991636,
TAS2R41,0.24075725182626787,0.25466554405281333,0.05561010957664819,0.2778598745425845,0.13110698798903814,0.07912757,0.0,0.0,,11.878482428764691,
TAS2R42,0.19776597750874475,0.07187364887201018,-0.0,0.18922998876563646,0.36726304958743083,0.079232894,0.0,0.0,,1.3617273255511408,
TAS2R43,0.04928657407922439,0.0051735006955264925,0.12066079010251979,0.12285911021517902,0.2240012203907532,0.0791029,0.0,0.0,,0.8328131026980701,
TAS2R46,0.03032893391990693,0.07821551906352468,0.08782137074444722,0.042488488545520196,0.02513851390672184,0.079389654,0.0,0.0,,3.447842987979038,
TAS2R5,0.015175461357944975,0.0848235165349444,0.011395302041111487,0.11350927482751812,0.045025030839333076,0.1793629,0.16581562,0.67833614,,2.1397175829263735,
TAS2R50,0.061599600012408606,0.03260817352830251,0.12140675425034579,0.08862929288386205,0.08321006804433027,0.07914838,0.0,0.0,,1.4279031764955967,
TAS2R60,0.32287514503014003,0.09786881707054436,8.68588966702909e-05,0.990549104201306,0.04016116582546094,0.071463265,0.0,0.0,,9.815566604226456,
TAS2R7,0.04693238824888385,0.39033343241811347,-0.0,0.43320908761840826,0.5829246027093337,0.03465575,0.061419293,0.70205736,,2.136148904117129,
TAS2R8,0.08585529184052475,0.042521621940022805,0.060125006907806075,0.2778598745425845,0.020886123231769287,0.071463265,0.0,0.0,,1.5181365025265106,-0.0
TAS2R9,0.0851503826094764,0.07821551906352468,0.05006824944720893,0.047013934802944565,0.005484662389111572,0.07752277,0.0,0.0,,1.9749995698644205,
TASP1,0.5433623163849681,0.1333392786347585,0.6527134119599114,0.3329207945357833,1.4476075426010118,0.0,0.0,0.0,0.8331856816870004,2.032317917251753,
TAT,0.2022067676534627,0.7788902141567943,1.6358287101524847,0.5131446447230567,1.2518875349311553,0.0,0.0,0.0,1.4226133101951077,8.790703325759747,-0.0
TATDN1,0.4497501208513549,0.11176539288296714,0.9481195112307573,0.8170150329964183,0.2130754104462014,0.0,0.08897124,0.5906587,,1.8293500586179772,-0.0
TATDN2,0.4802821404238566,1.2300915098125818,0.019676401092087646,0.1754836719927909,0.981804206896289,0.0,0.066532485,0.57900405,0.21544844989261486,0.9795303040175363,1.65022850197568
TATDN3,0.07011545093493825,0.02803955884675328,0.0037507087355410384,0.7276941555979135,0.46000914264515197,0.0,0.0,0.55332696,0.35774777988261486,1.0072834466417264,
TAX1BP1,0.3259053461459099,0.2914634791442149,0.43775056282038805,0.9461535731477474,1.2918465879736842,0.23222592,0.11491513,0.72089,,-0.0,-0.0
TAX1BP3,0.19300882662613408,0.7543527936085328,0.515032212698289,0.721246399047171,0.06571095484757902,0.0,0.3822443,0.6082865,2.0733792600269325,-0.0,2.086713496704651
TAZ,0.27062546154367095,0.6662864185756654,2.4723744420517653,1.0604807473813815,,0.0,0.25261304,0.64734954,,1.4415046496064874,
TBATA,0.0439242091329025,0.4309362972773158,0.14066492285126153,1.2992962828549806,0.8806804367656217,0.0,0.0,0.0,,1.4608569607877513,
TBC1D1,1.0363048122627105,0.5939950759913564,0.1470757362480445,1.2104192878355746,1.4931224621452555,0.4015307,0.24241841,0.75560236,0.47988335342934374,2.8784273544516923,-0.0
TBC1D10A,0.3355258730716205,0.6112155233877864,0.5662735933519962,0.04498609696194989,0.5973569473172623,0.15967613,0.26468974,0.590731,0.2914196672880599,5.789752598729971,-0.0
TBC1D10B,0.2602988535265909,0.6876717295325543,0.25983869176941327,0.21041928783557454,2.9276114294073703,0.10984231,0.0,0.0,0.2815259074454033,0.7650241930168992,-0.0
TBC1D10C,0.4155804968953137,0.2914634791442149,0.11321442259988082,0.3623101808815988,0.07220292772797689,0.09844352,0.0,0.0,1.9457314931803054,7.716325732397853,1.4685717583734985
TBC1D12,0.49385827999613996,0.24754593865076674,0.48166111173151893,1.7033348097384688,0.6536031022975479,0.0,0.0,0.0,0.21818668678260858,1.5155320491089563,-0.0
TBC1D13,0.1503539187096459,0.21699246314843684,0.054771845769153074,0.6627404602497242,0.33968385762764547,0.10950816,0.0,0.0,,0.7240061624783991,-0.0
TBC1D14,0.43803780995188724,0.26967067016240237,0.019449271500642434,1.0447934624580584,0.12639761104489083,0.0,0.0,0.0,0.19614624400625397,0.5248226901042867,1.4711352968832294
TBC1D15,0.9957139370047493,0.27704694593070833,0.7886558743400047,0.9281179926938746,1.440442865693083,0.67234266,0.75925887,0.73372257,0.18592417964703192,2.841475364048732,3.7282374209569484
TBC1D16,0.3600221713627527,1.9741972014338145,0.052462677972540075,0.25758911941950746,1.0494811819021415,0.13850011,0.0,0.0,0.6420996990556532,5.260574384531581,-0.0
TBC1D17,0.2398712650017539,0.39033343241811347,0.017636498413067827,0.990549104201306,2.0303743557432163,0.13424174,0.0,0.0,0.4415105586550823,0.15870334764414018,-0.0
TBC1D19,0.7556340851317714,0.3495073429300179,0.6291604104992571,0.6006724678413211,0.1660535181467058,0.0,0.0,0.0,0.2209318876845124,2.2154821460477003,-0.0
TBC1D2,0.34408392617804223,0.5830220273571257,0.0005214141479589725,0.08862929288386205,0.5171170034043762,0.3658665,0.76565444,0.6453309,0.18613204400511696,0.5756871638833027,-0.0
TBC1D20,0.2530642781293041,0.02803955884675328,1.3300369730145998,0.8096683018297085,0.6189319950856503,0.0,0.17481613,0.6044494,1.0464616112230944,0.287022372777616,
TBC1D21,0.4585799593037653,0.3839580413949798,0.06483855985028124,0.09409623378338308,0.11468729696465822,0.0,0.0,0.0,,2.35077187474714,
TBC1D22A,0.39925037844856753,1.003566976904435,0.004145103630425609,0.6006724678413211,0.7257082947876675,0.0,0.0,0.0,0.21621056850324083,1.1695936391703337,-0.0
TBC1D22B,0.5211223369356761,1.0620139768492858,0.2934963246365054,1.5257837359237447,0.5542320099125754,0.0,0.0,0.0,1.181620690519809,0.4506758597077348,6.007515822670175
